Group,Alpha,Lambda,Fairness,Predictor,Decision Regret mean,Decision Regret std,Training Loss mean,Training Loss std,Prediction Fairness mean,Prediction Fairness std,G0 MSE mean,G0 MSE std,G0 Objective mean,G0 Objective std,G0 True Benefit mean,G0 True Benefit std,G1 MSE mean,G1 MSE std,G1 Objective mean,G1 Objective std,G1 True Benefit mean,G1 True Benefit std,Method,Grad Method,Prediction MSE mean,Prediction MSE std,Training Time mean,Training Time std
False,0.5,0.0,atkinson,LR,0.1324196526462563,0.0078676691182426,2018.032217345457,107.94786407361538,0.6328156833064983,0.0031974429968792,330.6048920549407,20.81357931050808,11252.967794276772,17.520752103445982,12.213636814265035,0.2902737339335108,501.3352126538475,15.622144363576794,1974.3404450262187,217.6151744547534,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.294594605763753,0.0722317365373883
False,0.5,1.0,atkinson,LR,0.1324249818510986,0.0078636851586783,2018.745849297626,107.87487869294364,0.6328031924329253,0.0032088147307794,330.44270172620526,21.011434875364063,11252.882671054753,17.39178287339628,12.213636814265035,0.2902737339335108,501.01361252087287,15.911477541324622,1974.4485680632397,217.64018125004543,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.449229637781779,0.0155326297226085
False,0.5,5.0,atkinson,LR,0.1324416770012072,0.0078511990984723,2021.530557912116,107.65102627122964,0.6328122404312547,0.0031946250769729,330.4630071175532,21.003398266073667,11252.609445103591,17.05010980515644,12.213636814265035,0.2902737339335108,501.0534520412739,15.888502823346222,1974.441301878686,217.61692867142915,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.372711817423503,0.0449396499075898
False,2.0,0.0,atkinson,LR,0.1549739409588249,0.003922212961903,93.2089591074054,1.012281362743529,0.6276484474393207,0.0037565112355966,305.3265040012822,12.49572703102024,-630.9799756679078,9.618140927714093,12.213636814265035,0.2902737339335108,455.5873983094543,6.93356122318236,-63.35144653897181,1.8223708112094503,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.681917508443196,0.0577059922434391
False,2.0,1.0,atkinson,LR,0.154975333680699,0.0039229301017695,93.83743506608788,1.0104771254444431,0.6276418048358413,0.0037595862771533,305.328763759944,12.495069278730147,-630.9811259019311,9.618797731436734,12.213636814265035,0.2902737339335108,455.59051766915655,6.941961640142811,-63.351137739777336,1.822626928188436,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.420185724894206,0.1031255872665336
False,2.0,5.0,atkinson,LR,0.1549561048596424,0.0039269330248262,96.33620190018075,0.998408539428696,0.6276111156302048,0.0037562315670011,305.3450919557412,12.487322480373798,-630.9762564476504,9.610752809222012,12.213636814265035,0.2902737339335108,455.61445971694025,6.96339568274016,-63.34375010437461,1.8247091026171949,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.590304056803386,0.0601440786167297
False,0.5,0.0,mad,LR,0.1324196526462563,0.0078676691182426,2018.032217345457,107.94786407361538,483.2484601710016,25.66827290603321,330.6048920549407,20.81357931050808,11252.967794276772,17.520752103445982,12.213636814265035,0.2902737339335108,501.3352126538475,15.622144363576794,1974.3404450262187,217.6151744547534,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.449785788853963,0.0368127166429762
False,0.5,0.05,mad,LR,0.1322823226364243,0.0079669497551043,2040.1213372742927,110.89227950218697,483.4955672031592,25.309605586388837,330.66137602751445,20.711291014220528,11254.523011013474,19.356431852505928,12.213636814265035,0.2902737339335108,501.4468945152676,15.499193300697597,1974.467777383379,217.6248733267416,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.459271192550659,0.0241153544319138
False,0.5,0.5,mad,LR,0.1322482958840973,0.0079468820829138,2256.838589198665,121.02230139963925,482.8425338418173,26.077069075330137,330.34961548870336,21.073405007981187,11256.016377572634,19.29385186456692,12.213636814265035,0.2902737339335108,500.92167884085296,15.942133436324896,1974.1039341301412,217.2881238470477,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.337510108947754,0.0689780084655364
False,2.0,0.0,mad,LR,0.1549739409588249,0.003922212961903,93.2089591074054,1.012281362743529,446.0058469552786,13.444112787465963,305.3265040012822,12.49572703102024,-630.9799756679078,9.618140927714093,12.213636814265035,0.2902737339335108,455.5873983094543,6.93356122318236,-63.35144653897181,1.8223708112094503,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.528410275777181,0.1098820077213066
False,2.0,0.05,mad,LR,0.1556736527268111,0.0044273799093888,115.64436538190688,1.945789549960363,440.37393035482745,12.741201132947232,301.2963439728778,11.855170245120291,-631.0307725274421,9.40857616285968,12.213636814265035,0.2902737339335108,447.3411721614821,6.830078108096386,-63.70876488976776,1.856188336570416,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.589488665262858,0.0792925068916957
False,2.0,0.5,mad,LR,0.1776078960593548,0.0037741874694939,306.5727234451445,6.473799752685143,399.4643955414235,11.513776137280727,271.8336315262671,10.478760788997455,-640.4085092825818,11.153856169731084,12.213636814265035,0.2902737339335108,384.779205292227,14.51947103135164,-67.89347615691574,1.9141424577991324,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.535433848698934,0.0866095613087749
True,0.5,0.0,atkinson,LR,0.1278187284866968,0.0006025328500335,1893.4322916666667,25.68500575784976,0.0056712181540361,0.0013534110300174,342.95968956872275,15.825189234428649,9767.343712190424,30.65387340793468,12.213636814265035,0.2902737339335108,525.5614870647473,10.808214810888188,3152.301397595372,146.90396598029372,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.464063962300618,0.0222909509759153
True,0.5,1.0,atkinson,LR,0.1278187284866968,0.0006025328500335,1893.4379628848208,25.684477915761725,0.0056712181540361,0.0013534110300174,342.95968956872275,15.825189234428649,9767.343712190424,30.65387340793468,12.213636814265035,0.2902737339335108,525.5614870647473,10.808214810888188,3152.301397595372,146.90396598029372,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.317315260569255,0.0959152384963877
True,0.5,5.0,atkinson,LR,0.1278187284866968,0.0006025328500335,1893.4606477574368,25.68236715214543,0.0056712181540361,0.0013534110300174,342.95968956872275,15.825189234428649,9767.343712190424,30.65387340793468,12.213636814265035,0.2902737339335108,525.5614870647473,10.808214810888188,3152.301397595372,146.90396598029372,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.497127374013265,0.0704920298157701
True,2.0,0.0,atkinson,LR,0.1116500024994214,0.0119218447602467,0.0020722722013791,0.0002447634351329,0.005455461516104,0.0015023167952476,342.2778575635723,15.495607066391974,-676.3911452242824,10.571533902980828,12.213636814265035,0.2902737339335108,519.9225046196339,13.998242705962756,-66.7467644574689,1.5103927946553417,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.378902355829875,0.1073507547699773
True,2.0,1.0,atkinson,LR,0.1145027726888656,0.01157585579564,0.006764737318041,0.0010471531083692,0.004639852220895,0.0012824910276438,340.9104198762589,19.56476761017001,-675.3528628716552,4.127054305989557,12.213636814265035,0.2902737339335108,500.9354146046919,26.216976734203424,-67.02501584824438,1.4823045626108278,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.339890162150065,0.0169119718854892
True,2.0,5.0,atkinson,LR,0.1145021617412567,0.0115766624660286,0.0253239837369643,0.0061769172809896,0.0046398219631378,0.0012824957633353,340.9101798260031,19.564933821544525,-675.3529528284454,4.12707083774523,12.213636814265035,0.2902737339335108,500.9343916847072,26.217970212230224,-67.02494789289041,1.4823369565146454,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.409643093744914,0.0664846461592368
True,0.5,0.0,mad,LR,0.1278187284866968,0.0006025328500335,1893.4322916666667,25.68500575784976,91.30547943513696,8.158155586529976,342.95968956872275,15.825189234428649,9767.343712190424,30.65387340793468,12.213636814265035,0.2902737339335108,525.5614870647473,10.808214810888188,3152.301397595372,146.90396598029372,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.439210096995036,0.0612524973966191
True,0.5,0.05,mad,LR,0.1278187284866968,0.0006025328500335,1897.9975656384236,25.564700723284496,91.30547943513696,8.158155586529976,342.95968956872275,15.825189234428649,9767.343712190424,30.65387340793468,12.213636814265035,0.2902737339335108,525.5614870647473,10.808214810888188,3152.301397595372,146.90396598029372,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.396902402242024,0.0515402305774045
True,0.5,0.5,mad,LR,0.1278187284866968,0.0006025328500335,1939.085031384235,24.75961493568156,91.30547943513696,8.158155586529976,342.95968956872275,15.825189234428649,9767.343712190424,30.65387340793468,12.213636814265035,0.2902737339335108,525.5614870647473,10.808214810888188,3152.301397595372,146.90396598029372,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.329958279927571,0.0408475895024093
True,2.0,0.0,mad,LR,0.1116500024994214,0.0119218447602467,0.0020722722013791,0.0002447634351329,88.92187587943624,9.979290654725707,342.2778575635723,15.495607066391974,-676.3911452242824,10.571533902980828,12.213636814265035,0.2902737339335108,519.9225046196339,13.998242705962756,-66.7467644574689,1.5103927946553417,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.42964768409729,0.0473689422583988
True,2.0,0.05,mad,LR,0.1128954763213793,0.0114828287901815,3.8581860487595594,0.5571854134778632,77.121825466425,11.148097868556976,334.84805834079714,18.296673660566142,-668.4685918801523,6.113193901443021,12.213636814265035,0.2902737339335108,487.3788500088851,25.271554348776395,-66.96429676352956,1.568557801215855,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.452241659164429,0.0273824148450429
True,2.0,0.5,mad,LR,0.1128955086072285,0.0114828588028631,38.56300690384207,5.573829416432904,77.12182425556576,11.148097803296167,334.84805640972786,18.296673439545444,-668.4685973827463,6.113192618453999,12.213636814265035,0.2902737339335108,487.3788461772715,25.27155352398594,-66.96429743874234,1.5685582210895914,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.517981052398682,0.0437667937563271
False,0.5,0.0,atkinson,NN,0.1247361874968038,0.0046394622868536,1902.168255772147,85.79178222033866,0.6342617322346785,0.0033358361934862,316.7740124892998,11.605954028443396,11340.156842403036,83.02211750782197,12.213636814265035,0.2902737339335108,474.1952112352098,19.587144256653303,2023.2203716778224,128.7850274396932,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.172601064046224,0.0297761059116196
False,0.5,1.0,atkinson,NN,0.1247361191620708,0.0046393946985192,1902.8014605215883,85.78886993734557,0.6342619477823775,0.0033355415444935,316.73749831383685,11.604443932568511,11340.661960075706,83.57601673067704,12.213636814265035,0.2902737339335108,474.1546036250932,19.63731319001148,2023.127260623585,128.54573587445572,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.359767516454061,0.0599660355928423
False,0.5,5.0,atkinson,NN,0.1247800708650046,0.0046786140638713,1906.017839488821,86.49101481366293,0.6342713901443918,0.0033227487953233,316.7976940349059,11.699635365790442,11340.623893046648,83.43016167440386,12.213636814265035,0.2902737339335108,474.2643367718268,19.742053710003617,2022.717517845056,128.05692658359106,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.2999327182769775,0.1000436795222535
False,2.0,0.0,atkinson,NN,0.032937251627674,0.0029393945811124,19.792348615093413,1.490109985267641,0.6099380688223061,0.0049199303964732,188.4011575942882,16.855824013041875,-560.445726390178,8.833749460783073,12.213636814265035,0.2902737339335108,294.4518060658074,8.771525922050348,-59.22312764497169,1.6796454621737846,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.400773684183757,0.0236042740545264
False,2.0,1.0,atkinson,NN,0.0329376629900762,0.0029879390446596,20.402016597349345,1.521193937116919,0.609723231679717,0.0048852537380716,188.40136609205084,16.815655333084095,-560.4821092061928,8.815258709571397,12.213636814265035,0.2902737339335108,294.3759068405209,8.634151038590103,-59.223011679259855,1.6753561905399377,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.558294296264648,0.079175804679021
False,2.0,5.0,atkinson,NN,0.0330560900989109,0.0029733704005813,22.90813162882609,1.5108570624215591,0.6089041865966752,0.0048541181063931,187.97919203488027,16.951276212087574,-560.5381090625491,8.825314075311605,12.213636814265035,0.2902737339335108,293.37300997125226,9.104597177582257,-59.21559606005093,1.6522678759332527,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.629321257273356,0.1145389286753076
False,0.5,0.0,mad,NN,0.1247361874968038,0.0046394622868536,1902.168255772147,85.79178222033866,464.97784871742914,12.95151712785135,316.7740124892998,11.605954028443396,11340.156842403036,83.02211750782197,12.213636814265035,0.2902737339335108,474.1952112352098,19.587144256653303,2023.2203716778224,128.7850274396932,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.617863098780314,0.0283415010755363
False,0.5,0.05,mad,NN,0.124735688531952,0.0046373341567461,1925.409277876252,86.22134433585846,464.9798232904387,12.954767390480534,316.7128525689915,11.57804452279809,11340.76701194999,83.32752984083044,12.213636814265035,0.2902737339335108,474.1168863309152,19.622580584046432,2023.1414989230527,128.560345688011,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.408011198043823,0.0806624715605939
False,0.5,0.5,mad,NN,0.1247355448363875,0.0046372033815357,2134.647199252191,90.49979267403334,464.97827399633314,12.952522777784855,316.7517498252494,11.645491773519993,11340.45096604625,83.60705679793259,12.213636814265035,0.2902737339335108,474.1718722926378,19.64585008809311,2023.080224929224,128.6637016622601,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.389103253682454,0.0594984025682126
False,2.0,0.0,mad,NN,0.032937251627674,0.0029393945811124,19.792348615093413,1.490109985267641,266.6893016761166,21.43440336540237,188.4011575942882,16.855824013041875,-560.445726390178,8.833749460783073,12.213636814265035,0.2902737339335108,294.4518060658074,8.771525922050348,-59.22312764497169,1.6796454621737846,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.715938886006673,0.039456937076394
False,2.0,0.05,mad,NN,0.0306310815654216,0.0024389562444103,28.94025295519569,2.299541869758468,210.61582005894917,21.8302190971246,152.657126094007,16.19270191295936,-558.124302379576,9.111384790672949,12.213636814265035,0.2902737339335108,232.50068805373863,10.19149865327355,-59.78562199162951,1.6896769272806813,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.562446753184001,0.019092919829994
False,2.0,0.5,mad,NN,0.0437547289236069,0.0035412237183784,68.2372309415954,11.588539119554888,83.87503197495136,19.682336870255224,67.90354054057612,15.16524787525411,-564.0703668863628,8.999586676116111,12.213636814265035,0.2902737339335108,102.33884573573414,15.39679376652674,-60.84882999818916,1.5721563339324471,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.462837139765422,0.0452706106181571
True,0.5,0.0,atkinson,NN,0.1324874808390935,0.0039419624145444,1963.1429036458333,78.61439684578731,0.0057414096589306,0.0013483120294015,342.54716814509766,15.787939930905054,9748.69307745819,70.58414369870583,12.213636814265035,0.2902737339335108,526.063319369929,12.571921492431787,3116.325988022624,136.9584208710843,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.528810739517212,0.0301458485490724
True,0.5,1.0,atkinson,NN,0.1324874808390935,0.0039419624145444,1963.1486450554924,78.61470826572953,0.0057414096589306,0.0013483120294015,342.54716814509766,15.787939930905054,9748.69307745819,70.58414369870583,12.213636814265035,0.2902737339335108,526.063319369929,12.571921492431787,3116.325988022624,136.9584208710843,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.487784226735433,0.0605430134461437
True,0.5,5.0,atkinson,NN,0.1324874808390935,0.0039419624145444,1963.171610694128,78.61595416440603,0.0057414096589306,0.0013483120294015,342.54716814509766,15.787939930905054,9748.69307745819,70.58414369870583,12.213636814265035,0.2902737339335108,526.063319369929,12.571921492431787,3116.325988022624,136.9584208710843,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.5473313331604,0.0586467841745863
True,2.0,0.0,atkinson,NN,0.1194663420319557,0.0068225937378919,0.0022136848419904,0.0001045280412686,0.0056975556325611,0.0013219846501297,345.42845219170454,19.584460745148917,-687.4843027880856,4.7182523976688575,12.213636814265035,0.2902737339335108,531.2763329346026,10.852633294018055,-66.79418591243764,2.063858751655393,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.546898603439331,0.0695917626051192
True,2.0,1.0,atkinson,NN,0.1318265572190284,0.0087654519418197,0.0060193759402007,0.0006162787515447,0.003575795051989,0.0007709931335172,333.8762932146015,20.802980421455413,-666.3438962237454,12.369928637002682,12.213636814265035,0.2902737339335108,459.9973241888354,14.2819172482903,-69.19311697535566,2.2131093554314667,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.613500038782756,0.0208495070002354
True,2.0,5.0,atkinson,NN,0.1320447847247123,0.0084596566292238,0.0203200392845885,0.003702815299954,0.0035744850297494,0.0007703776214253,333.87644935086774,20.82850566124295,-666.3514284371937,12.360086915972156,12.213636814265035,0.2902737339335108,459.95676788214,14.328549033507628,-69.21418981108688,2.205036693437636,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.626816272735596,0.0471696823932381
True,0.5,0.0,mad,NN,0.1324874808390935,0.0039419624145444,1963.1429036458333,78.61439684578731,91.84737506789156,8.190338571816511,342.54716814509766,15.787939930905054,9748.69307745819,70.58414369870583,12.213636814265035,0.2902737339335108,526.063319369929,12.571921492431787,3116.325988022624,136.9584208710843,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.557689507802327,0.0307334719960454
True,0.5,0.05,mad,NN,0.1324874808390935,0.0039419624145444,1967.735272399228,78.73663012840238,91.84737506789156,8.190338571816511,342.54716814509766,15.787939930905054,9748.69307745819,70.58414369870583,12.213636814265035,0.2902737339335108,526.063319369929,12.571921492431787,3116.325988022624,136.9584208710843,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.558798710505168,0.0119737154383569
True,0.5,0.5,mad,NN,0.1324874808390935,0.0039419624145444,2009.066591179779,79.92278828505823,91.84737506789156,8.190338571816511,342.54716814509766,15.787939930905054,9748.69307745819,70.58414369870583,12.213636814265035,0.2902737339335108,526.063319369929,12.571921492431787,3116.325988022624,136.9584208710843,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.497635920842488,0.0546928235695838
True,2.0,0.0,mad,NN,0.1194663420319557,0.0068225937378919,0.0022136848419904,0.0001045280412686,92.0643873863602,6.958481712678439,345.42845219170454,19.584460745148917,-687.4843027880856,4.7182523976688575,12.213636814265035,0.2902737339335108,531.2763329346026,10.852633294018055,-66.79418591243764,2.063858751655393,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.554298003514608,0.0589847774437262
True,2.0,0.05,mad,NN,0.1346714074412981,0.013758674693188,2.9458926055486927,0.6045079467789343,58.8678688107052,12.095571588446472,317.0323584126676,21.25008932953989,-655.4602453130173,7.418829760431923,12.213636814265035,0.2902737339335108,419.9289220397034,30.608688959807687,-69.80741406564454,1.6375019737478256,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.458070357640584,0.0387747363301732
True,2.0,0.5,mad,NN,0.1346715266505877,0.0137588007349312,29.436388660349348,6.047520024332631,58.86777898632565,12.095581324683168,317.01225094478013,21.27879141502062,-655.4466314211674,7.392735650305365,12.213636814265035,0.2902737339335108,419.8956781556655,30.673678498645124,-69.80511474740909,1.637722868425575,16.5811337273683,0.5128104841759318,FoldOpt,,,,5.545055468877156,0.0406721297295133
True,0.5,0.0,atkinson,LR,0.0234498415357386,0.0003336970389532,,,0.0031308531761169,2.974271774291992e-05,251.15230560302732,2.0770034790039062,11.38847,0.035995483,0.637093186378479,6.67572021484375e-06,347.69297790527344,3.3829803466796875,59.766903,0.13583374,0.5402880012989044,0.0020181238651275,closed-form,closed-form,262.65997314453125,2.232666015625,9.518339395523071,0.1626217365264892
True,0.5,1.0,atkinson,LR,0.028720379455414,0.0004937729161312,,,0.0024588406085968,0.0001439750194549,249.1873550415039,1.0986862182617188,11.169711,0.046488762,0.6380179524421692,0.0011245608329772,332.99468994140625,1.22247314453125,58.745903,0.06280899,0.5380887985229492,0.001520037651062,closed-form,closed-form,259.1772155761719,0.822021484375,9.647016286849976,0.0412020683288574
True,0.5,5.0,atkinson,LR,0.0546447154856711,0.0106873804224117,,,0.0016668438911437,2.574920654296875e-05,272.95848083496094,6.679000854492188,9.6192045,0.37214375,0.6467769145965576,0.0016166567802429,347.30772399902344,7.880050659179687,54.129555,1.86903,0.550847977399826,0.0035808384418487,closed-form,closed-form,281.8208923339844,6.8221435546875,6.292198419570923,2.78476357460022
True,2.0,0.0,atkinson,LR,0.0736951304005378,0.0015702759232601,,,0.0053543150424957,2.8580427169799805e-05,225.5353164672852,1.4550552368164062,6.365851,0.02406025,0.6298540234565735,1.6987323760986328e-05,342.7221069335937,2.566497802734375,8.251209,0.052470207,0.533652663230896,0.0001811981201171,closed-form,closed-form,239.50399017333984,1.5875625610351562,9.58738660812378,0.0124270915985107
True,2.0,1.0,atkinson,LR,0.0737170854139062,0.0015541232412567,,,0.005349189043045,3.4421682357788086e-05,225.53853607177732,1.4179306030273438,6.365596,0.02377224,0.6298181712627411,2.2739171981811523e-05,342.6640014648437,2.5845947265625,8.250202,0.053271294,0.5335633456707001,0.0002284348011016,closed-form,closed-form,239.49988555908203,1.5569839477539062,9.910666108131409,0.0273364782333374
True,2.0,5.0,atkinson,LR,0.0737157575719278,0.0015752440193322,,,0.0053518116474151,3.364682197570801e-05,225.4644927978516,1.4110565185546875,6.3656282,0.023554325,0.6298533380031586,9.626150131225586e-06,342.5832977294922,2.5639190673828125,8.249775,0.053777695,0.533702552318573,0.0002233386039733,closed-form,closed-form,239.42504119873047,1.5484848022460938,9.747487783432009,0.10040283203125
True,0.5,0.0,mad,LR,0.0234498415357386,0.0003336970389532,,,48.27033615112305,0.6529884338378906,251.15230560302732,2.0770034790039062,11.38847,0.035995483,348.6539001464844,2.817657470703125,347.69297790527344,3.3829803466796875,59.766903,0.13583374,431.1827239990234,3.0576324462890625,closed-form,closed-form,262.65997314453125,2.232666015625,8.99666178226471,0.0408123731613159
True,0.5,0.05,mad,LR,0.0914746001822605,0.0005711611252961,,,37.66962814331055,0.5498542785644531,244.99503326416016,0.7719345092773438,9.71295,0.120624065,345.4842529296875,1.04962158203125,320.33428955078125,1.87164306640625,49.425747,0.6324959,405.4515228271485,1.8856353759765625,closed-form,closed-form,253.97547149658203,0.9030227661132812,3.134452104568481,0.009448766708374
True,0.5,0.5,mad,LR,0.0916361953603942,0.0005378951700713,,,37.79316711425781,0.6163406372070312,244.84083557128903,0.695404052734375,9.705323,0.12452221,345.2198181152344,0.9425048828125,320.4271697998047,1.9280853271484373,49.375336,0.64684486,405.45692443847656,1.9458465576171875,closed-form,closed-form,253.85073852539065,0.8423614501953125,3.088679790496826,0.2231180667877197
True,2.0,0.0,mad,LR,0.0736951304005378,0.0015702759232601,,,58.5933952331543,0.5557212829589844,225.5353164672852,1.4550552368164062,6.365851,0.02406025,313.2828826904297,1.9465179443359373,342.7221069335937,2.566497802734375,8.251209,0.052470207,422.1991882324219,2.667327880859375,closed-form,closed-form,239.50399017333984,1.5875625610351562,9.034005284309387,0.1631845235824585
